time,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir
2018-03-08 14:00:00+01:00,,0.0,1048.0,3172.0
2018-03-08 15:00:00+01:00,,0.0,991.0,3017.0
2018-03-08 16:00:00+01:00,,0.0,956.0,3094.0
2018-03-08 17:00:00+01:00,,0.0,1051.0,3526.0
2018-03-08 18:00:00+01:00,,0.0,1032.0,4396.0
2018-03-08 19:00:00+01:00,,0.0,1021.0,4905.0
2018-03-08 20:00:00+01:00,,0.0,1020.0,4865.0
2018-03-08 21:00:00+01:00,,1.0,1017.0,5173.0
2018-03-08 22:00:00+01:00,,0.0,1020.0,4921.0
2018-03-08 23:00:00+01:00,,0.0,877.0,4147.0
2018-03-09 00:00:00+01:00,,0.0,731.0,2211.0
2018-03-09 01:00:00+01:00,,0.0,698.0,1388.0
2018-03-09 02:00:00+01:00,,0.0,670.0,811.0
2018-03-09 03:00:00+01:00,,230.0,665.0,560.0
2018-03-09 04:00:00+01:00,,316.0,668.0,525.0
2018-03-09 05:00:00+01:00,,307.0,668.0,462.0
2018-03-09 06:00:00+01:00,,20.0,696.0,1404.0
2018-03-09 07:00:00+01:00,,0.0,744.0,2839.0
2018-03-09 08:00:00+01:00,,0.0,768.0,3320.0
2018-03-09 09:00:00+01:00,,0.0,820.0,3519.0
2018-03-09 10:00:00+01:00,,0.0,941.0,4549.0
2018-03-09 11:00:00+01:00,,0.0,937.0,4741.0
2018-03-09 12:00:00+01:00,,0.0,957.0,4713.0
2018-03-09 13:00:00+01:00,,0.0,952.0,4410.0
2018-03-09 14:00:00+01:00,,0.0,918.0,4167.0
2018-03-09 15:00:00+01:00,,0.0,813.0,3479.0
2018-03-09 16:00:00+01:00,,0.0,797.0,3119.0
2018-03-09 17:00:00+01:00,,0.0,795.0,2368.0
2018-03-09 18:00:00+01:00,,0.0,781.0,2206.0
2018-03-09 19:00:00+01:00,,0.0,768.0,1918.0
2018-03-09 20:00:00+01:00,,0.0,774.0,1895.0
2018-03-09 21:00:00+01:00,,0.0,777.0,2396.0
2018-03-09 22:00:00+01:00,,0.0,762.0,1616.0
2018-03-09 23:00:00+01:00,,0.0,726.0,895.0
2018-03-10 00:00:00+01:00,,28.0,528.0,660.0
2018-03-10 01:00:00+01:00,,494.0,513.0,674.0
2018-03-10 02:00:00+01:00,,873.0,505.0,663.0
2018-03-10 03:00:00+01:00,,873.0,506.0,701.0
2018-03-10 04:00:00+01:00,,691.0,498.0,594.0
2018-03-10 05:00:00+01:00,,358.0,500.0,621.0
2018-03-10 06:00:00+01:00,,2.0,502.0,1345.0
2018-03-10 07:00:00+01:00,,0.0,510.0,3618.0
2018-03-10 08:00:00+01:00,,0.0,544.0,4234.0
2018-03-10 09:00:00+01:00,,0.0,576.0,4667.0
2018-03-10 10:00:00+01:00,,0.0,632.0,4383.0
2018-03-10 11:00:00+01:00,,0.0,610.0,4496.0
2018-03-10 12:00:00+01:00,,0.0,653.0,4168.0
2018-03-10 13:00:00+01:00,,0.0,575.0,3584.0
2018-03-10 14:00:00+01:00,,0.0,540.0,2224.0
2018-03-10 15:00:00+01:00,,0.0,529.0,1049.0
2018-03-10 16:00:00+01:00,,0.0,529.0,992.0
2018-03-10 17:00:00+01:00,,0.0,535.0,1609.0
2018-03-10 18:00:00+01:00,,0.0,544.0,3056.0
2018-03-10 19:00:00+01:00,,0.0,575.0,3693.0
2018-03-10 20:00:00+01:00,,0.0,632.0,5156.0
2018-03-10 21:00:00+01:00,,0.0,554.0,3692.0
2018-03-10 22:00:00+01:00,,0.0,527.0,2296.0
2018-03-10 23:00:00+01:00,,0.0,505.0,1514.0
2018-03-11 00:00:00+01:00,,1.0,964.0,792.0
2018-03-11 01:00:00+01:00,,219.0,927.0,608.0
2018-03-11 02:00:00+01:00,,709.0,912.0,617.0
2018-03-11 03:00:00+01:00,,1654.0,910.0,653.0
2018-03-11 04:00:00+01:00,,1747.0,914.0,611.0
2018-03-11 05:00:00+01:00,,1132.0,918.0,578.0
2018-03-11 06:00:00+01:00,,652.0,924.0,577.0
2018-03-11 07:00:00+01:00,,106.0,917.0,585.0
2018-03-11 08:00:00+01:00,,2.0,919.0,792.0
2018-03-11 09:00:00+01:00,,1.0,940.0,1148.0
2018-03-11 10:00:00+01:00,,1.0,926.0,1099.0
2018-03-11 11:00:00+01:00,,55.0,930.0,883.0
2018-03-11 12:00:00+01:00,,75.0,947.0,893.0
2018-03-11 13:00:00+01:00,,55.0,948.0,817.0
2018-03-11 14:00:00+01:00,,55.0,972.0,755.0
2018-03-11 15:00:00+01:00,,55.0,974.0,737.0
2018-03-11 16:00:00+01:00,,56.0,987.0,835.0
2018-03-11 17:00:00+01:00,,43.0,976.0,1482.0
2018-03-11 18:00:00+01:00,,1.0,1032.0,2676.0
2018-03-11 19:00:00+01:00,,1.0,1056.0,3004.0
2018-03-11 20:00:00+01:00,,1.0,1043.0,2565.0
2018-03-11 21:00:00+01:00,,1.0,971.0,2091.0
2018-03-11 22:00:00+01:00,,1.0,942.0,1678.0
2018-03-11 23:00:00+01:00,,1.0,933.0,1421.0
2018-03-12 00:00:00+01:00,,421.0,976.0,1093.0
2018-03-12 01:00:00+01:00,,1696.0,964.0,1040.0
2018-03-12 02:00:00+01:00,,2486.0,969.0,1051.0
2018-03-12 03:00:00+01:00,,2586.0,979.0,968.0
2018-03-12 04:00:00+01:00,,2583.0,999.0,1051.0
2018-03-12 05:00:00+01:00,,2009.0,1015.0,1245.0
2018-03-12 06:00:00+01:00,,304.0,1018.0,1198.0
2018-03-12 07:00:00+01:00,,1.0,1058.0,2791.0
2018-03-12 08:00:00+01:00,,34.0,1050.0,2989.0
2018-03-12 09:00:00+01:00,,45.0,1059.0,3055.0
2018-03-12 10:00:00+01:00,,1.0,1064.0,3356.0
2018-03-12 11:00:00+01:00,,1.0,1083.0,3373.0
2018-03-12 12:00:00+01:00,,6.0,1075.0,3029.0
2018-03-12 13:00:00+01:00,,7.0,1094.0,2966.0
2018-03-12 14:00:00+01:00,,1.0,1092.0,2521.0
2018-03-12 15:00:00+01:00,,1.0,1101.0,2539.0
2018-03-12 16:00:00+01:00,,1.0,1127.0,3202.0
2018-03-12 17:00:00+01:00,,0.0,1165.0,5278.0
2018-03-12 18:00:00+01:00,,0.0,1233.0,6159.0
2018-03-12 19:00:00+01:00,,0.0,1338.0,5671.0
2018-03-12 20:00:00+01:00,,0.0,1390.0,5918.0
2018-03-12 21:00:00+01:00,,0.0,1368.0,5987.0
2018-03-12 22:00:00+01:00,,1.0,1341.0,4113.0
2018-03-12 23:00:00+01:00,,4.0,1291.0,2634.0
2018-03-13 00:00:00+01:00,,953.0,1797.0,5323.0
2018-03-13 01:00:00+01:00,,1349.0,1784.0,5183.0
2018-03-13 02:00:00+01:00,,2101.0,1783.0,4708.0
2018-03-13 03:00:00+01:00,,2097.0,1774.0,4862.0
2018-03-13 04:00:00+01:00,,2479.0,1761.0,4305.0
2018-03-13 05:00:00+01:00,,1954.0,1758.0,4404.0
2018-03-13 06:00:00+01:00,,471.0,1755.0,5473.0
2018-03-13 07:00:00+01:00,,139.0,1794.0,7468.0
2018-03-13 08:00:00+01:00,,56.0,1800.0,8228.0
2018-03-13 09:00:00+01:00,,56.0,1819.0,8421.0
2018-03-13 10:00:00+01:00,,3.0,1808.0,7795.0
2018-03-13 11:00:00+01:00,,0.0,1749.0,7837.0
2018-03-13 12:00:00+01:00,,16.0,1742.0,7700.0
2018-03-13 13:00:00+01:00,,252.0,1752.0,7656.0
2018-03-13 14:00:00+01:00,,300.0,1747.0,6585.0
2018-03-13 15:00:00+01:00,,307.0,1746.0,5745.0
2018-03-13 16:00:00+01:00,,599.0,1738.0,5801.0
2018-03-13 17:00:00+01:00,,601.0,1738.0,6682.0
2018-03-13 18:00:00+01:00,,190.0,1777.0,8204.0
2018-03-13 19:00:00+01:00,,110.0,1790.0,9135.0
2018-03-13 20:00:00+01:00,,0.0,1794.0,9186.0
2018-03-13 21:00:00+01:00,,0.0,1777.0,8120.0
2018-03-13 22:00:00+01:00,,93.0,1785.0,7625.0
2018-03-13 23:00:00+01:00,,305.0,1762.0,5315.0
2018-03-14 00:00:00+01:00,,947.0,1735.0,4374.0
2018-03-14 01:00:00+01:00,,1201.0,1709.0,4168.0
2018-03-14 02:00:00+01:00,,1390.0,1698.0,4098.0
2018-03-14 03:00:00+01:00,,1318.0,1684.0,4139.0
2018-03-14 04:00:00+01:00,,1627.0,1702.0,4256.0
2018-03-14 05:00:00+01:00,,1315.0,1690.0,4314.0
2018-03-14 06:00:00+01:00,,997.0,1711.0,5243.0
2018-03-14 07:00:00+01:00,,109.0,1742.0,6102.0
2018-03-14 08:00:00+01:00,,3.0,1802.0,7368.0
2018-03-14 09:00:00+01:00,,0.0,1804.0,7955.0
2018-03-14 10:00:00+01:00,,0.0,1781.0,8352.0
2018-03-14 11:00:00+01:00,,0.0,1739.0,7636.0
2018-03-14 12:00:00+01:00,,0.0,1768.0,6902.0
2018-03-14 13:00:00+01:00,,0.0,1752.0,6556.0
2018-03-14 14:00:00+01:00,,211.0,1774.0,5220.0
2018-03-14 15:00:00+01:00,,1080.0,1768.0,5360.0
2018-03-14 16:00:00+01:00,,1272.0,1775.0,5567.0
2018-03-14 17:00:00+01:00,,1330.0,1801.0,6142.0
2018-03-14 18:00:00+01:00,,1242.0,1812.0,6491.0
2018-03-14 19:00:00+01:00,,761.0,1849.0,6391.0
2018-03-14 20:00:00+01:00,,149.0,1821.0,6756.0
2018-03-14 21:00:00+01:00,,168.0,1853.0,6104.0
2018-03-14 22:00:00+01:00,,811.0,1853.0,5347.0
2018-03-14 23:00:00+01:00,,2007.0,1826.0,5237.0
2018-03-15 00:00:00+01:00,,3283.0,1812.0,4312.0
2018-03-15 01:00:00+01:00,,3903.0,1809.0,3996.0
2018-03-15 02:00:00+01:00,,4218.0,1832.0,4195.0
2018-03-15 03:00:00+01:00,,4035.0,1846.0,4486.0
2018-03-15 04:00:00+01:00,,3999.0,1834.0,4239.0
2018-03-15 05:00:00+01:00,,3878.0,1833.0,4152.0
2018-03-15 06:00:00+01:00,,3235.0,1840.0,4610.0
2018-03-15 07:00:00+01:00,,1458.0,1865.0,5283.0
2018-03-15 08:00:00+01:00,,459.0,1866.0,6950.0
2018-03-15 09:00:00+01:00,,306.0,1906.0,8080.0
2018-03-15 10:00:00+01:00,,309.0,1889.0,8133.0
2018-03-15 11:00:00+01:00,,292.0,1867.0,6871.0
2018-03-15 12:00:00+01:00,,240.0,1885.0,6003.0
2018-03-15 13:00:00+01:00,,224.0,1886.0,6136.0
2018-03-15 14:00:00+01:00,,395.0,1901.0,5618.0
2018-03-15 15:00:00+01:00,,416.0,1904.0,5627.0
2018-03-15 16:00:00+01:00,,573.0,1910.0,5632.0
2018-03-15 17:00:00+01:00,,347.0,1905.0,6145.0
2018-03-15 18:00:00+01:00,,298.0,1912.0,6459.0
2018-03-15 19:00:00+01:00,,10.0,1926.0,8647.0
2018-03-15 20:00:00+01:00,,0.0,1928.0,9162.0
2018-03-15 21:00:00+01:00,,108.0,1926.0,7439.0
2018-03-15 22:00:00+01:00,,148.0,1925.0,6498.0
2018-03-15 23:00:00+01:00,,388.0,1920.0,5512.0
2018-03-16 00:00:00+01:00,,619.0,1901.0,4891.0
2018-03-16 01:00:00+01:00,,1044.0,1885.0,4499.0
2018-03-16 02:00:00+01:00,,1587.0,1873.0,4392.0
2018-03-16 03:00:00+01:00,,1983.0,1882.0,4566.0
2018-03-16 04:00:00+01:00,,2265.0,1867.0,4342.0
2018-03-16 05:00:00+01:00,,1718.0,1862.0,4548.0
2018-03-16 06:00:00+01:00,,284.0,1870.0,5581.0
2018-03-16 07:00:00+01:00,,55.0,1880.0,7708.0
2018-03-16 08:00:00+01:00,,56.0,1909.0,9355.0
2018-03-16 09:00:00+01:00,,56.0,1928.0,9134.0
2018-03-16 10:00:00+01:00,,32.0,1926.0,8844.0
2018-03-16 11:00:00+01:00,,7.0,1909.0,8047.0
2018-03-16 12:00:00+01:00,,135.0,1914.0,7417.0
2018-03-16 13:00:00+01:00,,148.0,1899.0,6543.0
2018-03-16 14:00:00+01:00,,614.0,1882.0,5382.0
2018-03-16 15:00:00+01:00,,910.0,1861.0,4846.0
2018-03-16 16:00:00+01:00,,1217.0,1867.0,4825.0
2018-03-16 17:00:00+01:00,,1026.0,1876.0,5223.0
2018-03-16 18:00:00+01:00,,860.0,1878.0,5813.0
2018-03-16 19:00:00+01:00,,313.0,1890.0,7415.0
2018-03-16 20:00:00+01:00,,0.0,1899.0,7491.0
2018-03-16 21:00:00+01:00,,0.0,1886.0,7045.0
2018-03-16 22:00:00+01:00,,95.0,1875.0,6603.0
2018-03-16 23:00:00+01:00,,392.0,1850.0,5533.0
2018-03-17 00:00:00+01:00,,1187.0,1803.0,5285.0
2018-03-17 01:00:00+01:00,,2076.0,1760.0,5038.0
2018-03-17 02:00:00+01:00,,2500.0,1734.0,5010.0
2018-03-17 03:00:00+01:00,,2630.0,1735.0,4370.0
2018-03-17 04:00:00+01:00,,2913.0,1725.0,4142.0
2018-03-17 05:00:00+01:00,,2826.0,1725.0,4301.0
2018-03-17 06:00:00+01:00,,1580.0,1722.0,4298.0
2018-03-17 07:00:00+01:00,,1001.0,1728.0,4947.0
2018-03-17 08:00:00+01:00,,581.0,1736.0,5549.0
2018-03-17 09:00:00+01:00,,203.0,1765.0,6563.0
2018-03-17 10:00:00+01:00,,172.0,1772.0,7577.0
2018-03-17 11:00:00+01:00,,148.0,1777.0,7378.0
2018-03-17 12:00:00+01:00,,148.0,1751.0,6963.0
2018-03-17 13:00:00+01:00,,159.0,1742.0,6050.0
2018-03-17 14:00:00+01:00,,543.0,1734.0,5209.0
2018-03-17 15:00:00+01:00,,671.0,1729.0,4494.0
2018-03-17 16:00:00+01:00,,1118.0,1721.0,4464.0
2018-03-17 17:00:00+01:00,,957.0,1734.0,5075.0
2018-03-17 18:00:00+01:00,,472.0,1736.0,5750.0
2018-03-17 19:00:00+01:00,,148.0,1790.0,7276.0
2018-03-17 20:00:00+01:00,,54.0,1789.0,8386.0
2018-03-17 21:00:00+01:00,,0.0,1834.0,7736.0
2018-03-17 22:00:00+01:00,,0.0,1827.0,7324.0
2018-03-17 23:00:00+01:00,,0.0,1799.0,6949.0
2018-03-18 00:00:00+01:00,,326.0,1724.0,6515.0
2018-03-18 01:00:00+01:00,,816.0,1691.0,5894.0
2018-03-18 02:00:00+01:00,,1067.0,1671.0,5360.0
2018-03-18 03:00:00+01:00,,2427.0,1685.0,4748.0
2018-03-18 04:00:00+01:00,,3141.0,1662.0,4438.0
2018-03-18 05:00:00+01:00,,3358.0,1673.0,4696.0
2018-03-18 06:00:00+01:00,,3256.0,1647.0,4678.0
2018-03-18 07:00:00+01:00,,3105.0,1646.0,4727.0
2018-03-18 08:00:00+01:00,,2762.0,1661.0,5102.0
2018-03-18 09:00:00+01:00,,1783.0,1697.0,5678.0
2018-03-18 10:00:00+01:00,,963.0,1680.0,5571.0
2018-03-18 11:00:00+01:00,,423.0,1715.0,5794.0
2018-03-18 12:00:00+01:00,,420.0,1699.0,5554.0
2018-03-18 13:00:00+01:00,,420.0,1715.0,5604.0
2018-03-18 14:00:00+01:00,,741.0,1690.0,4969.0
2018-03-18 15:00:00+01:00,,1646.0,1665.0,4464.0
2018-03-18 16:00:00+01:00,,2895.0,1657.0,4715.0
2018-03-18 17:00:00+01:00,,3040.0,1690.0,4442.0
2018-03-18 18:00:00+01:00,,2463.0,1708.0,4916.0
2018-03-18 19:00:00+01:00,,646.0,1744.0,6375.0
2018-03-18 20:00:00+01:00,,203.0,1785.0,6910.0
2018-03-18 21:00:00+01:00,,203.0,1812.0,7370.0
2018-03-18 22:00:00+01:00,,203.0,1781.0,6614.0
2018-03-18 23:00:00+01:00,,303.0,1783.0,6036.0
2018-03-19 00:00:00+01:00,,1037.0,1742.0,4832.0
2018-03-19 01:00:00+01:00,,1627.0,1735.0,4649.0
2018-03-19 02:00:00+01:00,,2150.0,1711.0,4134.0
2018-03-19 03:00:00+01:00,,2686.0,1663.0,3860.0
2018-03-19 04:00:00+01:00,,2906.0,1651.0,3814.0
2018-03-19 05:00:00+01:00,,2543.0,1645.0,4085.0
2018-03-19 06:00:00+01:00,,1784.0,1645.0,4269.0
2018-03-19 07:00:00+01:00,,143.0,1673.0,4894.0
2018-03-19 08:00:00+01:00,,5.0,1778.0,6556.0
2018-03-19 09:00:00+01:00,,1.0,1827.0,6190.0
2018-03-19 10:00:00+01:00,,73.0,1838.0,6131.0
2018-03-19 11:00:00+01:00,,73.0,1820.0,6209.0
2018-03-19 12:00:00+01:00,,133.0,1766.0,6454.0
2018-03-19 13:00:00+01:00,,147.0,1750.0,6035.0
2018-03-19 14:00:00+01:00,,199.0,1740.0,5205.0
2018-03-19 15:00:00+01:00,,646.0,1719.0,4829.0
2018-03-19 16:00:00+01:00,,833.0,1714.0,4738.0
2018-03-19 17:00:00+01:00,,784.0,1738.0,5173.0
2018-03-19 18:00:00+01:00,,146.0,1759.0,5221.0
2018-03-19 19:00:00+01:00,,147.0,1804.0,6779.0
2018-03-19 20:00:00+01:00,,147.0,1824.0,8016.0
2018-03-19 21:00:00+01:00,,147.0,1813.0,7756.0
2018-03-19 22:00:00+01:00,,220.0,1810.0,6687.0
2018-03-19 23:00:00+01:00,,735.0,1779.0,4786.0
2018-03-20 00:00:00+01:00,,1710.0,1704.0,4211.0
2018-03-20 01:00:00+01:00,,1941.0,1670.0,3919.0
2018-03-20 02:00:00+01:00,,2187.0,1670.0,3859.0
2018-03-20 03:00:00+01:00,,2399.0,1671.0,3644.0
2018-03-20 04:00:00+01:00,,2396.0,1661.0,3787.0
2018-03-20 05:00:00+01:00,,2029.0,1612.0,4059.0
2018-03-20 06:00:00+01:00,,1324.0,1673.0,4395.0
2018-03-20 07:00:00+01:00,,290.0,1711.0,6257.0
2018-03-20 08:00:00+01:00,,5.0,1743.0,7268.0
2018-03-20 09:00:00+01:00,,0.0,1743.0,7235.0
2018-03-20 10:00:00+01:00,,0.0,1739.0,6112.0
2018-03-20 11:00:00+01:00,,306.0,1730.0,6646.0
2018-03-20 12:00:00+01:00,,353.0,1723.0,6928.0
2018-03-20 13:00:00+01:00,,286.0,1717.0,7150.0
2018-03-20 14:00:00+01:00,,265.0,1720.0,6704.0
2018-03-20 15:00:00+01:00,,321.0,1713.0,6107.0
2018-03-20 16:00:00+01:00,,178.0,1702.0,5503.0
2018-03-20 17:00:00+01:00,,258.0,1696.0,5523.0
2018-03-20 18:00:00+01:00,,92.0,1730.0,6075.0
2018-03-20 19:00:00+01:00,,8.0,1763.0,7200.0
2018-03-20 20:00:00+01:00,,0.0,1762.0,9056.0
2018-03-20 21:00:00+01:00,,0.0,1747.0,8446.0
2018-03-20 22:00:00+01:00,,59.0,1723.0,6414.0
2018-03-20 23:00:00+01:00,,150.0,1707.0,5275.0
2018-03-21 00:00:00+01:00,,581.0,1653.0,4425.0
2018-03-21 01:00:00+01:00,,540.0,1588.0,4640.0
2018-03-21 02:00:00+01:00,,1174.0,1606.0,3946.0
2018-03-21 03:00:00+01:00,,1751.0,1630.0,3884.0
2018-03-21 04:00:00+01:00,,1814.0,1588.0,4117.0
2018-03-21 05:00:00+01:00,,1525.0,1563.0,4159.0
2018-03-21 06:00:00+01:00,,467.0,1542.0,4492.0
2018-03-21 07:00:00+01:00,,128.0,1615.0,5897.0
2018-03-21 08:00:00+01:00,,8.0,1677.0,7230.0
2018-03-21 09:00:00+01:00,,0.0,1655.0,6705.0
2018-03-21 10:00:00+01:00,,0.0,1551.0,6220.0
2018-03-21 11:00:00+01:00,,0.0,1640.0,6249.0
2018-03-21 12:00:00+01:00,,75.0,1604.0,6079.0
2018-03-21 13:00:00+01:00,,106.0,1577.0,6006.0
2018-03-21 14:00:00+01:00,,106.0,1582.0,5578.0
2018-03-21 15:00:00+01:00,,106.0,1594.0,5073.0
2018-03-21 16:00:00+01:00,,279.0,1614.0,4610.0
2018-03-21 17:00:00+01:00,,638.0,1623.0,4880.0
2018-03-21 18:00:00+01:00,,731.0,1619.0,5801.0
2018-03-21 19:00:00+01:00,,247.0,1674.0,6822.0
2018-03-21 20:00:00+01:00,,96.0,1768.0,7943.0
2018-03-21 21:00:00+01:00,,15.0,1754.0,7665.0
2018-03-21 22:00:00+01:00,,0.0,1730.0,7217.0
2018-03-21 23:00:00+01:00,,20.0,1657.0,5064.0
2018-03-22 00:00:00+01:00,,228.0,1659.0,4854.0
2018-03-22 01:00:00+01:00,,386.0,1629.0,4458.0
2018-03-22 02:00:00+01:00,,411.0,1611.0,4585.0
2018-03-22 03:00:00+01:00,,410.0,1615.0,4451.0
2018-03-22 04:00:00+01:00,,394.0,1613.0,4566.0
2018-03-22 05:00:00+01:00,,56.0,1609.0,4861.0
2018-03-22 06:00:00+01:00,,56.0,1593.0,5440.0
2018-03-22 07:00:00+01:00,,37.0,1618.0,6397.0
2018-03-22 08:00:00+01:00,,0.0,1701.0,7534.0
2018-03-22 09:00:00+01:00,,0.0,1707.0,6995.0
2018-03-22 10:00:00+01:00,,0.0,1703.0,7207.0
2018-03-22 11:00:00+01:00,,0.0,1687.0,7085.0
2018-03-22 12:00:00+01:00,,0.0,1689.0,6353.0
2018-03-22 13:00:00+01:00,,0.0,1670.0,6070.0
2018-03-22 14:00:00+01:00,,0.0,1645.0,5569.0
2018-03-22 15:00:00+01:00,,0.0,1618.0,5108.0
2018-03-22 16:00:00+01:00,,0.0,1619.0,4678.0
2018-03-22 17:00:00+01:00,,367.0,1613.0,4695.0
2018-03-22 18:00:00+01:00,,514.0,1557.0,5011.0
2018-03-22 19:00:00+01:00,,92.0,1581.0,6005.0
2018-03-22 20:00:00+01:00,,0.0,1648.0,6385.0
2018-03-22 21:00:00+01:00,,0.0,1589.0,5907.0
2018-03-22 22:00:00+01:00,,231.0,1614.0,5412.0
2018-03-22 23:00:00+01:00,,732.0,1569.0,4817.0
2018-03-23 00:00:00+01:00,,690.0,1569.0,4089.0
2018-03-23 01:00:00+01:00,,692.0,1589.0,3764.0
2018-03-23 02:00:00+01:00,,921.0,1540.0,3051.0
2018-03-23 03:00:00+01:00,,1093.0,1574.0,2900.0
2018-03-23 04:00:00+01:00,,717.0,1593.0,3394.0
2018-03-23 05:00:00+01:00,,203.0,1577.0,3871.0
2018-03-23 06:00:00+01:00,,150.0,1559.0,5166.0
2018-03-23 07:00:00+01:00,,9.0,1601.0,6405.0
2018-03-23 08:00:00+01:00,,0.0,1673.0,7028.0
2018-03-23 09:00:00+01:00,,0.0,1701.0,7791.0
2018-03-23 10:00:00+01:00,,0.0,1701.0,7514.0
2018-03-23 11:00:00+01:00,,0.0,1687.0,6967.0
2018-03-23 12:00:00+01:00,,0.0,1636.0,6552.0
2018-03-23 13:00:00+01:00,,0.0,1663.0,6245.0
2018-03-23 14:00:00+01:00,,0.0,1653.0,5372.0
2018-03-23 15:00:00+01:00,,0.0,1646.0,4407.0
2018-03-23 16:00:00+01:00,,44.0,1639.0,4137.0
2018-03-23 17:00:00+01:00,,388.0,1665.0,4499.0
2018-03-23 18:00:00+01:00,,427.0,1667.0,4956.0
2018-03-23 19:00:00+01:00,,428.0,1683.0,6203.0
2018-03-23 20:00:00+01:00,,427.0,1698.0,6909.0
2018-03-23 21:00:00+01:00,,427.0,1730.0,6759.0
2018-03-23 22:00:00+01:00,,461.0,1706.0,5666.0
2018-03-23 23:00:00+01:00,,1366.0,1725.0,4232.0
2018-03-24 00:00:00+01:00,,2372.0,1671.0,4586.0
2018-03-24 01:00:00+01:00,,2831.0,1676.0,3775.0
2018-03-24 02:00:00+01:00,,2709.0,1531.0,3556.0
2018-03-24 03:00:00+01:00,,3182.0,1544.0,3379.0
2018-03-24 04:00:00+01:00,,3221.0,1556.0,3217.0
2018-03-24 05:00:00+01:00,,3179.0,1551.0,3099.0
2018-03-24 06:00:00+01:00,,2983.0,1545.0,2947.0
2018-03-24 07:00:00+01:00,,3192.0,1533.0,3001.0
2018-03-24 08:00:00+01:00,,3165.0,1547.0,3275.0
2018-03-24 09:00:00+01:00,,2663.0,1553.0,3455.0
2018-03-24 10:00:00+01:00,,2640.0,1557.0,3663.0
2018-03-24 11:00:00+01:00,,2137.0,1556.0,3851.0
2018-03-24 12:00:00+01:00,,2050.0,1550.0,3737.0
2018-03-24 13:00:00+01:00,,1853.0,1546.0,3644.0
2018-03-24 14:00:00+01:00,,1801.0,1555.0,3432.0
2018-03-24 15:00:00+01:00,,2207.0,1565.0,3776.0
2018-03-24 16:00:00+01:00,,1907.0,1572.0,3541.0
2018-03-24 17:00:00+01:00,,1822.0,1571.0,3294.0
2018-03-24 18:00:00+01:00,,1807.0,1581.0,3946.0
2018-03-24 19:00:00+01:00,,338.0,1704.0,5406.0
2018-03-24 20:00:00+01:00,,0.0,1716.0,7332.0
2018-03-24 21:00:00+01:00,,0.0,1732.0,7127.0
2018-03-24 22:00:00+01:00,,0.0,1716.0,6296.0
2018-03-24 23:00:00+01:00,,0.0,1692.0,5473.0
2018-03-25 00:00:00+01:00,,4.0,1577.0,4588.0
2018-03-25 01:00:00+01:00,,53.0,1567.0,4048.0
2018-03-25 03:00:00+02:00,,630.0,1564.0,3352.0
2018-03-25 04:00:00+02:00,,1060.0,1567.0,3646.0
2018-03-25 05:00:00+02:00,,1154.0,1565.0,3632.0
2018-03-25 06:00:00+02:00,,771.0,1565.0,4617.0
2018-03-25 07:00:00+02:00,,415.0,1559.0,5081.0
2018-03-25 08:00:00+02:00,,7.0,1559.0,5167.0
2018-03-25 09:00:00+02:00,,0.0,1591.0,5364.0
2018-03-25 10:00:00+02:00,,0.0,1597.0,5444.0
2018-03-25 11:00:00+02:00,,0.0,1594.0,4756.0
2018-03-25 12:00:00+02:00,,0.0,1596.0,4067.0
2018-03-25 13:00:00+02:00,,173.0,1593.0,4254.0
2018-03-25 14:00:00+02:00,,474.0,1583.0,4038.0
2018-03-25 15:00:00+02:00,,1183.0,1542.0,3415.0
2018-03-25 16:00:00+02:00,,1311.0,1546.0,3330.0
2018-03-25 17:00:00+02:00,,1186.0,1535.0,3313.0
2018-03-25 18:00:00+02:00,,1071.0,1682.0,3273.0
2018-03-25 19:00:00+02:00,,441.0,1705.0,4805.0
2018-03-25 20:00:00+02:00,,0.0,1721.0,7140.0
2018-03-25 21:00:00+02:00,,0.0,1726.0,8533.0
2018-03-25 22:00:00+02:00,,0.0,1700.0,7419.0
2018-03-25 23:00:00+02:00,,17.0,1680.0,5061.0
2018-03-26 00:00:00+02:00,,390.0,1607.0,3938.0
2018-03-26 01:00:00+02:00,,614.0,1583.0,3445.0
2018-03-26 02:00:00+02:00,,1307.0,1557.0,3321.0
2018-03-26 03:00:00+02:00,,2004.0,1554.0,2993.0
2018-03-26 04:00:00+02:00,,2119.0,1543.0,2968.0
2018-03-26 05:00:00+02:00,,704.0,1550.0,3247.0
2018-03-26 06:00:00+02:00,,167.0,1571.0,3821.0
2018-03-26 07:00:00+02:00,,3.0,1674.0,6202.0
2018-03-26 08:00:00+02:00,,0.0,1742.0,8031.0
2018-03-26 09:00:00+02:00,,0.0,1749.0,8569.0
2018-03-26 10:00:00+02:00,,0.0,1748.0,8027.0
2018-03-26 11:00:00+02:00,,0.0,1742.0,7187.0
2018-03-26 12:00:00+02:00,,0.0,1754.0,6662.0
2018-03-26 13:00:00+02:00,,0.0,1748.0,5749.0
2018-03-26 14:00:00+02:00,,33.0,1668.0,5358.0
2018-03-26 15:00:00+02:00,,4.0,1755.0,5196.0
2018-03-26 16:00:00+02:00,,73.0,1749.0,5270.0
2018-03-26 17:00:00+02:00,,6.0,1702.0,4885.0
